"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"470";78;78;"LOC";7278;"haar";1;4394621,26892005;7
"471";79;79;"LOC";7278;"haar";1;4422476,32635133;7
"472";80;80;"LOC";7278;"haar";1;4484188,36357261;7
"473";81;81;"LOC";7278;"haar";1;4568493,16955958;7
"474";82;82;"LOC";7278;"haar";1;4585866,07606655;7
"475";83;83;"LOC";7278;"haar";1;4757813,23204768;7
"476";84;84;"LOC";7278;"haar";1;4779404,03050443;7
"477";85;85;"LOC";7278;"haar";1;4808946,24471562;7
"478";86;1;"LOC";7278;"haar";2;1431670;6
"479";87;2;"LOC";7278;"haar";2;1460802;6
"480";88;3;"LOC";7278;"haar";2;1754090;6
"481";89;4;"LOC";7278;"haar";2;2384777;6
"482";90;5;"LOC";7278;"haar";2;2433625;6
"483";91;6;"LOC";7278;"haar";2;2502628,5;6
"484";92;7;"LOC";7278;"haar";2;2577014,5;6
"485";93;8;"LOC";7278;"haar";2;2697312;6
"486";94;9;"LOC";7278;"haar";2;2791275;6
"487";95;10;"LOC";7278;"haar";2;2890359,5;6
"488";96;11;"LOC";7278;"haar";2;3048313;6
"489";97;12;"LOC";7278;"haar";2;3233770,5;6
"490";98;13;"LOC";7278;"haar";2;3358866,5;6
"491";99;14;"LOC";7278;"haar";2;3402555;6
"492";100;15;"LOC";7278;"haar";2;3477484;6
"493";101;16;"LOC";7278;"haar";2;3566966,5;6
"494";102;17;"LOC";7278;"haar";2;3661466,5;6
"495";103;18;"LOC";7278;"haar";2;3700611,5;6
"496";104;19;"LOC";7278;"haar";2;4083010,5;6
"497";105;20;"LOC";7278;"haar";2;4138550;6
"498";106;21;"LOC";7278;"haar";2;4216922;6
"499";107;22;"LOC";7278;"haar";2;4302044;6
"500";108;23;"LOC";7278;"haar";2;4418704;6
"501";109;24;"LOC";7278;"haar";2;4592854,5;6
"502";110;25;"LOC";7278;"haar";2;4698440;6
"503";111;26;"LOC";7278;"haar";2;4810919,5;6
"504";112;27;"LOC";7278;"haar";2;5408640,5;6
"505";113;28;"LOC";7278;"haar";2;5026757,5;6
"506";114;29;"LOC";7278;"haar";2;5107555,5;6
"507";115;30;"LOC";7278;"haar";2;5223610,5;6
"508";116;31;"LOC";7278;"haar";2;5282186,5;6
"509";117;32;"LOC";7278;"haar";2;5379633,5;6
"510";118;33;"LOC";7278;"haar";2;5475579;6
"511";119;34;"LOC";7278;"haar";2;5528771,5;6
"512";120;35;"LOC";7278;"haar";2;5639226,5;6
"513";121;36;"LOC";7278;"haar";2;5787337,5;6
"514";122;37;"LOC";7278;"haar";2;6056632;6
"515";123;38;"LOC";7278;"haar";2;6150086;6
"516";124;39;"LOC";7278;"haar";2;6234629,5;6
"517";125;40;"LOC";7278;"haar";2;6401212,5;6
"518";126;41;"LOC";7278;"haar";2;6606979;6
"519";127;42;"LOC";7278;"haar";2;6779987,5;6
"520";128;1;"LOC";7278;"haar";3;2045286,56559221;5
"521";129;2;"LOC";7278;"haar";3;2926620,92212922;5
"522";130;3;"LOC";7278;"haar";3;3490458,32350583;5
"523";131;4;"LOC";7278;"haar";3;3729512,03434191;5
"524";132;5;"LOC";7278;"haar";3;4017522,28317344;5
"525";133;6;"LOC";7278;"haar";3;4442103,84283012;5
"526";134;7;"LOC";7278;"haar";3;4781046,99311052;5
"527";135;8;"LOC";7278;"haar";3;4981178,71828296;5
"528";136;9;"LOC";7278;"haar";3;5205775,27742429;5
"529";137;10;"LOC";7278;"haar";3;5813521,18148546;5
"530";138;11;"LOC";7278;"haar";3;6023818,62729764;5
"531";139;12;"LOC";7278;"haar";3;6372134,12440927;5
"532";140;13;"LOC";7278;"haar";3;6724132,58719072;5
"533";141;14;"LOC";7278;"haar";3;7378940,69018053;5
"534";142;15;"LOC";7278;"haar";3;7305237,5361639;5
"535";143;16;"LOC";7278;"haar";3;7539045,22179035;5
"536";144;17;"LOC";7278;"haar";3;7781250,86110357;5
"537";145;18;"LOC";7278;"haar";3;8079800,89006208;5
"538";146;19;"LOC";7278;"haar";3;8631453,07383189;5
"539";147;20;"LOC";7278;"haar";3;8934889,56420178;5
"540";148;21;"LOC";7278;"haar";3;9466014,79166714;5
"541";149;1;"LOC";7278;"haar";4;4537560,25;4
"542";150;2;"LOC";7278;"haar";4;5477980,5;4
"543";151;3;"LOC";7278;"haar";4;6521752,5;4
"544";152;4;"LOC";7278;"haar";4;7203264,25;4
"545";153;5;"LOC";7278;"haar";4;8370263,25;4
"546";154;6;"LOC";7278;"haar";4;9260459;4
"547";155;7;"LOC";7278;"haar";4;10383282;4
"548";156;8;"LOC";7278;"haar";4;10833085,25;4
"549";157;9;"LOC";7278;"haar";4;11816641;4
"550";158;10;"LOC";7278;"haar";4;13011404,25;4
"551";159;1;"LOC";7278;"haar";5;7082056,7815752;3
"552";160;2;"LOC";7278;"haar";5;9705052,41582394;3
"553";161;3;"LOC";7278;"haar";5;12466803,2601915;3
"554";162;4;"LOC";7278;"haar";5;15002237,1546192;3
"555";163;5;"LOC";7278;"haar";5;17556079,1598814;3
"556";1;1;"LOC";7203;"haar";1;587383,703636728;6
"557";2;2;"LOC";7203;"haar";1;320127,745939804;6
"558";3;3;"LOC";7203;"haar";1;361435,50988316;6
"559";4;4;"LOC";7203;"haar";1;413678,680197566;6
"560";5;5;"LOC";7203;"haar";1;492193,695860177;6
"561";6;6;"LOC";7203;"haar";1;547575,006069488;6
"562";7;7;"LOC";7203;"haar";1;806926,924166309;6
"563";8;8;"LOC";7203;"haar";1;1128247,55924597;6
"564";9;9;"LOC";7203;"haar";1;1178942,87281636;6
"565";10;10;"LOC";7203;"haar";1;1194354,26511232;6
"566";11;11;"LOC";7203;"haar";1;1282871,30619482;6
"567";12;12;"LOC";7203;"haar";1;1338512,83169961;6
"568";13;13;"LOC";7203;"haar";1;1390803,37816835;6
"569";14;14;"LOC";7203;"haar";1;1478137,42960592;6
"570";15;15;"LOC";7203;"haar";1;1516822,53449786;6
"571";16;16;"LOC";7203;"haar";1;1576786,60375604;6
"572";17;17;"LOC";7203;"haar";1;1670269,65576281;6
"573";18;18;"LOC";7203;"haar";1;1707289,52418505;6
"574";19;19;"LOC";7203;"haar";1;1794647,61725318;6
"575";20;20;"LOC";7203;"haar";1;1839029,17437435;6
"576";21;21;"LOC";7203;"haar";1;1959481,27901557;6
"577";22;22;"LOC";7203;"haar";1;2179850,40026558;6
"578";23;23;"LOC";7203;"haar";1;2888077,23859352;6
"579";24;24;"LOC";7203;"haar";1;3633172,62449254;6
"580";25;25;"LOC";7203;"haar";1;3883891,47589785;6
"581";26;26;"LOC";7203;"haar";1;3873950,96876793;6
"582";27;27;"LOC";7203;"haar";1;3461696,40162768;6
"583";28;28;"LOC";7203;"haar";1;3519650,16630694;6
"584";29;29;"LOC";7203;"haar";1;3575562,51370893;6
"585";30;30;"LOC";7203;"haar";1;3567128,14402293;6
"586";31;31;"LOC";7203;"haar";1;3583233,91517802;6
"587";32;32;"LOC";7203;"haar";1;3615746,68497698;6
"588";33;33;"LOC";7203;"haar";1;3702030,68284448;6
"589";34;34;"LOC";7203;"haar";1;3838585,73021367;6
"590";35;35;"LOC";7203;"haar";1;3884873,64721692;6
"591";36;36;"LOC";7203;"haar";1;3975928,49453709;6
"592";37;37;"LOC";7203;"haar";1;4083229,12015503;6
"593";38;38;"LOC";7203;"haar";1;4197122,80940074;6
"594";39;39;"LOC";7203;"haar";1;4287337,61386487;6
"595";40;40;"LOC";7203;"haar";1;4359461,09133233;6
"596";41;41;"LOC";7203;"haar";1;4469737,92939228;6
"597";42;42;"LOC";7203;"haar";1;4503335,40099358;6
"598";43;43;"LOC";7203;"haar";1;4523450,46759799;6
"599";44;44;"LOC";7203;"haar";1;4552693,57564074;6
"600";45;1;"LOC";7203;"haar";2;641707,5;5
"601";46;2;"LOC";7203;"haar";2;548088,5;5
"602";47;3;"LOC";7203;"haar";2;735227,5;5
"603";48;4;"LOC";7203;"haar";2;1368375;5
"604";49;5;"LOC";7203;"haar";2;1678174,5;5
"605";50;6;"LOC";7203;"haar";2;1853598,5;5
"606";51;7;"LOC";7203;"haar";2;2028647,5;5
"607";52;8;"LOC";7203;"haar";2;2187512;5
"608";53;9;"LOC";7203;"haar";2;2388295;5
"609";54;10;"LOC";7203;"haar";2;2569397,5;5
"610";55;11;"LOC";7203;"haar";2;2926949,5;5
"611";56;12;"LOC";7203;"haar";2;4611220;5
"612";57;13;"LOC";7203;"haar";2;5485623;5
"613";58;14;"LOC";7203;"haar";2;4936557,5;5
"614";59;15;"LOC";7203;"haar";2;5050645;5
"615";60;16;"LOC";7203;"haar";2;5090448;5
"616";61;17;"LOC";7203;"haar";2;5332021;5
"617";62;18;"LOC";7203;"haar";2;5558426,5;5
"618";63;19;"LOC";7203;"haar";2;5855093;5
"619";64;20;"LOC";7203;"haar";2;6114210;5
"620";65;21;"LOC";7203;"haar";2;6344921;5
"621";66;22;"LOC";7203;"haar";2;6417803;5
"622";67;1;"LOC";7203;"haar";3;841312,819828629;4
"623";68;2;"LOC";7203;"haar";3;1487471,59267097;4
"624";69;3;"LOC";7203;"haar";3;2497340,63791156;4
"625";70;4;"LOC";7203;"haar";3;2981274,97301408;4
"626";71;5;"LOC";7203;"haar";3;3505617,98578769;4
"627";72;6;"LOC";7203;"haar";3;5330290,7711836;4
"628";73;7;"LOC";7203;"haar";3;7369594,5063002;4
"629";74;8;"LOC";7203;"haar";3;7170835,62894343;4
"630";75;9;"LOC";7203;"haar";3;7700709,27740608;4
"631";76;10;"LOC";7203;"haar";3;8463575,31737649;4
"632";77;11;"LOC";7203;"haar";3;9024608,6868123;4
"633";78;1;"LOC";7203;"haar";4;2817687,75;3
"634";79;2;"LOC";7203;"haar";4;4586926;3
"635";80;3;"LOC";7203;"haar";4;8980175;3
"636";81;4;"LOC";7203;"haar";4;10515770,25;3
"637";82;5;"LOC";7203;"haar";4;12366013,5;3
"638";1;1;"LOC";484058;"haar";1;17765,3507705308;7
"639";2;2;"LOC";484058;"haar";1;17831,8188079624;7
"640";3;3;"LOC";484058;"haar";1;17825,4548469317;7
"641";4;4;"LOC";484058;"haar";1;16331,3382182845;7
"642";5;5;"LOC";484058;"haar";1;18990,0597155459;7
"643";6;6;"LOC";484058;"haar";1;19055,1135394151;7
"644";7;7;"LOC";484058;"haar";1;19250,9821178038;7
"645";8;8;"LOC";484058;"haar";1;19276,4379619265;7
"646";9;9;"LOC";484058;"haar";1;19502,7121319062;7
"647";10;10;"LOC";484058;"haar";1;19797,575659661;7
"648";11;11;"LOC";484058;"haar";1;57305,3477609202;7
"649";12;12;"LOC";484058;"haar";1;57533,0361444622;7
"650";13;13;"LOC";484058;"haar";1;60510,6628000388;7
"651";14;14;"LOC";484058;"haar";1;60857,1451228202;7
"652";15;15;"LOC";484058;"haar";1;61077,0553317692;7
"653";16;16;"LOC";484058;"haar";1;61145,6446895443;7
"654";17;17;"LOC";484058;"haar";1;61340,8061611518;7
"655";18;18;"LOC";484058;"haar";1;61390,3036358349;7
"656";19;19;"LOC";484058;"haar";1;61651,9331448739;7
"657";20;20;"LOC";484058;"haar";1;62074,7830000234;7
"658";21;21;"LOC";484058;"haar";1;62057,1053304938;7
"659";22;22;"LOC";484058;"haar";1;64920,8877942993;7
"660";23;23;"LOC";484058;"haar";1;66883,109112092;7
"661";24;24;"LOC";484058;"haar";1;67001,1959445501;7
"662";25;25;"LOC";484058;"haar";1;59471,9229384758;7
"663";26;26;"LOC";484058;"haar";1;56000,735749631;7
"664";27;27;"LOC";484058;"haar";1;56128,0149702446;7
"665";28;28;"LOC";484058;"haar";1;56265,1936857948;7
"666";29;29;"LOC";484058;"haar";1;54424,5947343662;7
"667";30;30;"LOC";484058;"haar";1;52567,7323269703;7
"668";31;31;"LOC";484058;"haar";1;48837,0369494301;7
"669";32;32;"LOC";484058;"haar";1;53267,0609335638;7
"670";33;33;"LOC";484058;"haar";1;58170,1393543113;7
"671";34;34;"LOC";484058;"haar";1;58389,3424564792;7
"672";35;35;"LOC";484058;"haar";1;58549,1485890273;7
"673";36;36;"LOC";484058;"haar";1;58473,4881634404;7
"674";37;37;"LOC";484058;"haar";1;45773,1432665488;7
"675";38;38;"LOC";484058;"haar";1;38384,5845099305;7
"676";39;39;"LOC";484058;"haar";1;39863,8518961728;7
"677";40;40;"LOC";484058;"haar";1;39665,8619974406;7
"678";41;41;"LOC";484058;"haar";1;36217,3022255938;7
"679";42;42;"LOC";484058;"haar";1;33969,4097682017;7
"680";43;43;"LOC";484058;"haar";1;33616,5634843897;7
"681";44;44;"LOC";484058;"haar";1;30283,9692246575;7
"682";45;45;"LOC";484058;"haar";1;31239,9775928217;7
"683";46;46;"LOC";484058;"haar";1;27616,7624460218;7
"684";47;47;"LOC";484058;"haar";1;26007,3874120412;7
"685";48;48;"LOC";484058;"haar";1;28049,511796108;7
"686";49;49;"LOC";484058;"haar";1;28116,6869403207;7
"687";50;50;"LOC";484058;"haar";1;28719,1419178916;7
"688";51;51;"LOC";484058;"haar";1;29929,0016205018;7
"689";52;52;"LOC";484058;"haar";1;31352,4075710303;7
"690";53;53;"LOC";484058;"haar";1;31502,3142086419;7
"691";54;54;"LOC";484058;"haar";1;31821,9264737382;7
"692";55;55;"LOC";484058;"haar";1;31815,5625127075;7
"693";56;56;"LOC";484058;"haar";1;31816,2696194887;7
"694";57;57;"LOC";484058;"haar";1;31816,9767262699;7
"695";58;58;"LOC";484058;"haar";1;31748,3873684948;7
"696";59;59;"LOC";484058;"haar";1;31681,2122242821;7
"697";60;60;"LOC";484058;"haar";1;31650,0995259099;7
"698";61;61;"LOC";484058;"haar";1;33891,6280222712;7
"699";62;62;"LOC";484058;"haar";1;32609,64342798;7
"700";63;63;"LOC";484058;"haar";1;29090,3729780146;7
"701";64;64;"LOC";484058;"haar";1;29090,3729780146;7
"702";65;65;"LOC";484058;"haar";1;29090,3729780146;7
"703";66;66;"LOC";484058;"haar";1;29090,3729780146;7
"704";67;1;"LOC";484058;"haar";2;25171;6
"705";68;2;"LOC";484058;"haar";2;24152,5;6
"706";69;3;"LOC";484058;"haar";2;26902;6
"707";70;4;"LOC";484058;"haar";2;27243;6
"708";71;5;"LOC";484058;"haar";2;27789,5;6
"709";72;6;"LOC";484058;"haar";2;81203;6
"710";73;7;"LOC";484058;"haar";2;85820;6
"711";74;8;"LOC";484058;"haar";2;86424,5;6
"712";75;9;"LOC";484058;"haar";2;86784;6
"713";76;10;"LOC";484058;"haar";2;87488;6
"714";77;11;"LOC";484058;"haar";2;89787;6
"715";78;12;"LOC";484058;"haar";2;94670,5;6
"716";79;13;"LOC";484058;"haar";2;81651,5;6
"717";80;14;"LOC";484058;"haar";2;79474;6
"718";81;15;"LOC";484058;"haar";2;75655;6
"719";82;16;"LOC";484058;"haar";2;72198,5;6
"720";83;17;"LOC";484058;"haar";2;82420;6
"721";84;18;"LOC";484058;"haar";2;82747,5;6
"722";85;19;"LOC";484058;"haar";2;59508,5;6
"723";86;20;"LOC";484058;"haar";2;56236;6
"724";87;21;"LOC";484058;"haar";2;49629,5;6
"725";88;22;"LOC";484058;"haar";2;45184,5;6
"726";89;23;"LOC";484058;"haar";2;41618;6
"727";90;24;"LOC";484058;"haar";2;38224;6
"728";91;25;"LOC";484058;"haar";2;40189;6
"729";92;26;"LOC";484058;"haar";2;43332,5;6
"730";93;27;"LOC";484058;"haar";2;44777;6
"731";94;28;"LOC";484058;"haar";2;44994,5;6
"732";95;29;"LOC";484058;"haar";2;44947,5;6
"733";96;30;"LOC";484058;"haar";2;44782;6
"734";97;31;"LOC";484058;"haar";2;47023,5;6
"735";98;32;"LOC";484058;"haar";2;41140;6
"736";99;33;"LOC";484058;"haar";2;41140;6
"737";100;1;"LOC";484058;"haar";3;36100,9831600886;5
"738";101;2;"LOC";484058;"haar";3;38913,8539356487;5
"739";102;3;"LOC";484058;"haar";3;118103,095914121;5
"740";103;4;"LOC";484058;"haar";3;122476,90490915;5
"741";104;5;"LOC";484058;"haar";3;125352,354634845;5
"742";105;6;"LOC";484058;"haar";3;124678,481872374;5
"743";106;7;"LOC";484058;"haar";3;109692,767858688;5
"744";107;8;"LOC";484058;"haar";3;109331,789846892;5
"745";108;9;"LOC";484058;"haar";3;100590,182264473;5
"746";109;10;"LOC";484058;"haar";3;74858,2129437044;5
"747";110;11;"LOC";484058;"haar";3;61378,6363739453;5
"748";111;12;"LOC";484058;"haar";3;55446,3640331807;5
"749";112;13;"LOC";484058;"haar";3;62302,8249369561;5
"750";113;14;"LOC";484058;"haar";3;63598,5981134804;5
"751";114;15;"LOC";484058;"haar";3;64916,2916002216;5
"752";115;16;"LOC";484058;"haar";3;58180,7459560291;5
"753";116;1;"LOC";484058;"haar";4;53043,5;4
"754";117;2;"LOC";484058;"haar";4;170115,75;4
"755";118;3;"LOC";484058;"haar";4;176798,5;4
"756";119;4;"LOC";484058;"haar";4;154873,75;4
"757";120;5;"LOC";484058;"haar";4;124060,75;4
"758";121;6;"LOC";484058;"haar";4;82607,75;4
"759";122;7;"LOC";484058;"haar";4;89025,75;4
"760";123;8;"LOC";484058;"haar";4;87042,75;4
"761";124;1;"LOC";484058;"haar";5;157797,418959504;3
"762";125;2;"LOC";484058;"haar";5;234527,6971064;3
"763";126;3;"LOC";484058;"haar";5;146136,697807652;3
"764";127;4;"LOC";484058;"haar";5;124499,230303344;3
"765";1;1;"LOC";49606;"haar";1;9900,90915017404;6
"766";2;2;"LOC";49606;"haar";1;9984,34775035405;6
"767";3;3;"LOC";49606;"haar";1;10460,9377208738;6
"768";4;4;"LOC";49606;"haar";1;10716,9103756633;6
"769";5;5;"LOC";49606;"haar";1;11248,6546751156;6
"770";6;6;"LOC";49606;"haar";1;14823,7865607948;6
"771";7;7;"LOC";49606;"haar";1;14919,9530830362;6
"772";8;8;"LOC";49606;"haar";1;14953,8942085331;6
"773";9;9;"LOC";49606;"haar";1;17772,4218383427;6
"774";10;10;"LOC";49606;"haar";1;17799,2918960278;6
"775";11;11;"LOC";49606;"haar";1;18151,4310730587;6
"776";12;12;"LOC";49606;"haar";1;19840,0020665321;6
"777";13;13;"LOC";49606;"haar";1;20974,2013435554;6
"778";14;14;"LOC";49606;"haar";1;22295,0768108118;6
"779";15;15;"LOC";49606;"haar";1;22913,0881375689;6
"780";16;16;"LOC";49606;"haar";1;23194,5166364811;6
"781";17;17;"LOC";49606;"haar";1;23451,903504833;6
"782";18;18;"LOC";49606;"haar";1;25413,4177158445;6
"783";19;19;"LOC";49606;"haar";1;26633,8840201725;6
"784";20;20;"LOC";49606;"haar";1;29393,0146803624;6
"785";21;21;"LOC";49606;"haar";1;32181,8438253621;6
"786";22;22;"LOC";49606;"haar";1;32311,9514731005;6
"787";23;23;"LOC";49606;"haar";1;38844,2039177018;6
"788";24;24;"LOC";49606;"haar";1;40624,6987927295;6
"789";25;25;"LOC";49606;"haar";1;40867,9435254577;6
"790";26;26;"LOC";49606;"haar";1;46172,6585979192;6
"791";27;27;"LOC";49606;"haar";1;50080,130670756;6
"792";28;28;"LOC";49606;"haar";1;56626,5252509811;6
"793";29;29;"LOC";49606;"haar";1;59377,1706297968;6
"794";30;30;"LOC";49606;"haar";1;61242,5183185669;6
"795";31;31;"LOC";49606;"haar";1;61796,8900350171;6
"796";32;32;"LOC";49606;"haar";1;62472,8841178315;6
"797";33;33;"LOC";49606;"haar";1;66903,6152087464;6
"798";34;34;"LOC";49606;"haar";1;72072,56577922;6
"799";35;35;"LOC";49606;"haar";1;77207,5752241967;6
"800";36;36;"LOC";49606;"haar";1;85219,0950550403;6
"801";37;37;"LOC";49606;"haar";1;95384,4621413781;6
"802";38;38;"LOC";49606;"haar";1;97269,6088200215;6
"803";39;39;"LOC";49606;"haar";1;97661,3459767988;6
"804";40;40;"LOC";49606;"haar";1;98881,8122811268;6
"805";41;41;"LOC";49606;"haar";1;110710,294516815;6
"806";42;42;"LOC";49606;"haar";1;118900,005256518;6
"807";43;43;"LOC";49606;"haar";1;130213,713755503;6
"808";44;44;"LOC";49606;"haar";1;138923,855086159;6
"809";45;45;"LOC";49606;"haar";1;141667,429397162;6
"810";46;1;"LOC";49606;"haar";2;14457;5
"811";47;2;"LOC";49606;"haar";2;15532;5
"812";48;3;"LOC";49606;"haar";2;21032;5
"813";49;4;"LOC";49606;"haar";2;23141;5
"814";50;5;"LOC";49606;"haar";2;25421;5
"815";51;6;"LOC";49606;"haar";2;28860;5
"816";52;7;"LOC";49606;"haar";2;31967;5
"817";53;8;"LOC";49606;"haar";2;32984;5
"818";54;9;"LOC";49606;"haar";2;36803;5
"819";55;10;"LOC";49606;"haar";2;43540;5
"820";56;11;"LOC";49606;"haar";2;50315;5
"821";57;12;"LOC";49606;"haar";2;57624;5
"822";58;13;"LOC";49606;"haar";2;68061;5
"823";59;14;"LOC";49606;"haar";2;82027;5
"824";60;15;"LOC";49606;"haar";2;87002;5
"825";61;16;"LOC";49606;"haar";2;91483;5
"826";62;17;"LOC";49606;"haar";2;105557;5
"827";63;18;"LOC";49606;"haar";2;127706;5
"828";64;19;"LOC";49606;"haar";2;137837;5
"829";65;20;"LOC";49606;"haar";2;148204;5
"830";66;21;"LOC";49606;"haar";2;176150;5
"831";67;22;"LOC";49606;"haar";2;198408;5
"832";68;1;"LOC";49606;"haar";3;21205,4252610034;4
"833";69;2;"LOC";49606;"haar";3;31235,0278453534;4
"834";70;3;"LOC";49606;"haar";3;38382,463189587;4
"835";71;4;"LOC";49606;"haar";3;45927,2925448474;4
"836";72;5;"LOC";49606;"haar";3;56811,0801208708;4
"837";73;6;"LOC";49606;"haar";3;76324,3988544947;4
"838";74;7;"LOC";49606;"haar";3;106128,242574727;4
"839";75;8;"LOC";49606;"haar";3;126207,953840081;4
"840";76;9;"LOC";49606;"haar";3;164941,849099918;4
"841";77;10;"LOC";49606;"haar";3;202261,530797381;4
"842";78;11;"LOC";49606;"haar";3;264852,501747671;4
"843";79;1;"LOC";49606;"haar";4;49227;3
"844";80;2;"LOC";49606;"haar";4;72647;3
"845";81;3;"LOC";49606;"haar";4;129013,5;3
"846";82;4;"LOC";49606;"haar";4;205874;3
"847";83;5;"LOC";49606;"haar";4;330299,5;3
"848";1;1;"LOC";584098;"haar";1;4927485,62551374;3
"849";2;2;"LOC";584098;"haar";1;5018656,43834602;3
"850";3;3;"LOC";584098;"haar";1;5062897,28121774;3
"851";4;4;"LOC";584098;"haar";1;5612916,04832301;3
"852";5;5;"LOC";584098;"haar";1;5612983,930574;3
"853";6;6;"LOC";584098;"haar";1;6295242,27236287;3
"854";7;7;"LOC";584098;"haar";1;6295863,81922354;3
"855";8;1;"LOC";584098;"haar";2;7128735;2
"856";9;2;"LOC";584098;"haar";2;7937910;2
"857";10;3;"LOC";584098;"haar";2;8903256,5;2
"858";1;1;"LOC";327948;"haar";1;740561,417218045;4
"859";2;2;"LOC";327948;"haar";1;1003347,75295109;4
"860";3;3;"LOC";327948;"haar";1;1143481,46773986;4
"861";4;4;"LOC";327948;"haar";1;1406479,22840048;4
"862";5;5;"LOC";327948;"haar";1;1759254,80153445;4
"863";6;6;"LOC";327948;"haar";1;2139695,22037556;4
"864";7;7;"LOC";327948;"haar";1;2292707,47097008;4
"865";8;8;"LOC";327948;"haar";1;2414680,56229763;4
"866";9;9;"LOC";327948;"haar";1;2468655,43711916;4
"867";10;10;"LOC";327948;"haar";1;2914413,43065882;4
"868";11;11;"LOC";327948;"haar";1;2936137,87229721;4
"869";12;12;"LOC";327948;"haar";1;2916478,18245988;4
"870";13;13;"LOC";327948;"haar";1;2893534,68873072;4
"871";14;14;"LOC";327948;"haar";1;2910020,17622731;4
"872";15;1;"LOC";327948;"haar";2;1233130;3
"873";16;2;"LOC";327948;"haar";2;1803094,5;3
"874";17;3;"LOC";327948;"haar";2;2756974;3
"875";18;4;"LOC";327948;"haar";2;3328626;3
"876";19;5;"LOC";327948;"haar";2;3806404,5;3
"877";20;6;"LOC";327948;"haar";2;4138424,5;3
"878";21;7;"LOC";327948;"haar";2;4103733;3
"879";22;1;"LOC";327948;"haar";3;3224455,35902517;2
"880";23;2;"LOC";327948;"haar";3;5045228,45052284;2
"881";24;3;"LOC";327948;"haar";3;5828085,45985756;2
"882";1;1;"LOC";589515;"haar";1;289,206673505298;4
"883";2;2;"LOC";589515;"haar";1;318,198051533946;4
"884";3;3;"LOC";589515;"haar";1;340,825468531916;4
"885";4;4;"LOC";589515;"haar";1;352,139177030901;4
"886";5;5;"LOC";589515;"haar";1;352,139177030901;4
"887";6;6;"LOC";589515;"haar";1;352,139177030901;4
"888";7;7;"LOC";589515;"haar";1;352,139177030901;4
"889";8;8;"LOC";589515;"haar";1;352,139177030901;4
"890";9;9;"LOC";589515;"haar";1;352,139177030901;4
"891";10;10;"LOC";589515;"haar";1;352,139177030901;4
"892";11;1;"LOC";589515;"haar";2;429,5;3
"893";12;2;"LOC";589515;"haar";2;490;3
"894";13;3;"LOC";589515;"haar";2;498;3
"895";14;4;"LOC";589515;"haar";2;498;3
"896";15;5;"LOC";589515;"haar";2;498;3
"897";1;1;"LOC";5730;"haar";1;6882,97740806985;7
"898";2;2;"LOC";5730;"haar";1;15928,2873530082;7
"899";3;3;"LOC";5730;"haar";1;18722,7733522574;7
"900";4;4;"LOC";5730;"haar";1;19499,1765980002;7
"901";5;5;"LOC";5730;"haar";1;20941,6744316208;7
"902";6;6;"LOC";5730;"haar";1;23470,2882811439;7
"903";7;7;"LOC";5730;"haar";1;24174,5666352057;7
"904";8;8;"LOC";5730;"haar";1;24542,9692682039;7
"905";9;9;"LOC";5730;"haar";1;23102,5927549269;7
"906";10;10;"LOC";5730;"haar";1;44336,3022871777;7
"907";11;11;"LOC";5730;"haar";1;46132,3535113915;7
"908";12;12;"LOC";5730;"haar";1;51085,6365136033;7
"909";13;13;"LOC";5730;"haar";1;52477,2226589784;7
"910";14;14;"LOC";5730;"haar";1;52572,6820744386;7
"911";15;15;"LOC";5730;"haar";1;52597,4308117801;7
"912";16;16;"LOC";5730;"haar";1;52851,2821462261;7
"913";17;17;"LOC";5730;"haar";1;52922,699931126;7
"914";18;18;"LOC";5730;"haar";1;49283,92843514;7
"915";19;19;"LOC";5730;"haar";1;59005,9395696738;7
"916";20;20;"LOC";5730;"haar";1;68809,2679840441;7
"917";21;21;"LOC";5730;"haar";1;68984,6304657784;7
"918";22;22;"LOC";5730;"haar";1;69016,4502709318;7
"919";23;23;"LOC";5730;"haar";1;69510,0108042;7
"920";24;24;"LOC";5730;"haar";1;71313,8402030069;7
"921";25;25;"LOC";5730;"haar";1;72231,664804987;7
"922";26;26;"LOC";5730;"haar";1;74801,9979546001;7
"923";27;27;"LOC";5730;"haar";1;62945,2314476641;7
"924";28;28;"LOC";5730;"haar";1;63004,6284172838;7
"925";29;29;"LOC";5730;"haar";1;63464,9549318362;7
"926";30;30;"LOC";5730;"haar";1;65013,5187826347;7
"927";31;31;"LOC";5730;"haar";1;66702,0897761082;7
"928";32;32;"LOC";5730;"haar";1;67000,4888377689;7
"929";33;33;"LOC";5730;"haar";1;68102,8683096388;7
"930";34;34;"LOC";5730;"haar";1;68315,0003439947;7
