Time col;DWT_var;Variable;pid0;pid0 revlevel;pid0 startseq;length;Max. deviation;occurrances;Project count;Project list;seq;Project id-ss-rl;HasDead;HasAlive;HasMixed;Seq Id
Age.Months;V;Active.Developers;10782;6;23;4;3,330669e-16;55;36;10782|11187|11615|12678|13044|13079|13939|15403|19596|19893|19983|26779|27332|27656|29402|30763|31794|34435|34455|48277|48544|50140|71024|84878|89864|132021|264758|292974|309336|325178|342504|349024|350148|358104|371810|381685;1,414214-2,121320-2,121320-1,414214;10782-6-55|10782-6-60|11187-5-4|11187-6-3|11615-4-7|11615-5-10|12678-5-6|12678-6-4|13044-6-21|13079-6-12|13079-6-17|13939-5-9|15403-5-1|15403-5-14|19596-5-17|19893-4-6|19893-5-1|19983-5-13|19983-6-18|19983-6-28|26779-5-2|27332-5-3|27332-6-29|27656-6-1|27656-6-4|29402-6-25|30763-6-15|31794-6-34|34435-4-5|34455-6-10|48277-4-4|48544-5-9|50140-4-11|71024-5-5|84878-4-12|89864-5-6|89864-5-13|89864-5-17|132021-6-4|264758-5-1|292974-4-2|292974-5-14|292974-6-15|292974-6-19|309336-4-7|325178-6-6|342504-4-7|342504-5-1|342504-5-16|349024-5-14|350148-6-39|358104-5-3|358104-5-9|371810-5-11|381685-5-3;1;1;TRUE;3041
Age.Months;V;Active.Developers;10782;6;23;5;3,330669e-16;20;19;10782|11187|13044|13079|19596|19893|19983|27656|34435|71024|89864|264758|292974|309336|342504|349024|358104|371810|381685;1,414214-2,121320-2,121320-1,414214-1,414214;10782-6-55|11187-6-3|13044-6-21|13079-6-17|19596-5-17|19893-4-6|19983-6-28|27656-6-4|34435-4-5|71024-5-5|89864-5-6|89864-5-17|264758-5-1|292974-6-19|309336-4-7|342504-5-16|349024-5-14|358104-5-9|371810-5-11|381685-5-3;0;1;FALSE;3042
Age.Months;V;Active.Developers;10782;6;23;6;1,110223e-16;7;7;10782|11187|13079|19893|19983|264758|342504;1,414214-2,121320-2,121320-1,414214-1,414214-1,414214;10782-6-55|11187-6-3|13079-6-17|19893-4-6|19983-6-28|264758-5-1|342504-5-16;0;1;FALSE;3043
Age.Months;V;Active.Developers;10782;6;36;4;NaN;112;64;10782|10822|11082|11164|11261|11992|12421|12547|12678|13044|13079|13939|14564|14886|15700|16234|16423|16493|16527|17088|19012|19596|19983|20605|22716|23964|25037|25676|27049|27332|27656|28127|28161|28868|31992|34435|34455|5888|10372|40548|41745|43572|48277|81033|82358|84878|89461|89864|116294|132021|155830|301544|308924|322065|307140|325178|347856|347925|349663|350148|350866|371810|373943|428793;2,121320-2,828427-2,828427-2,828427;10782-6-46|10822-6-16|10822-6-27|10822-6-34|11082-5-11|11082-6-18|11082-6-22|11082-6-42|11164-5-11|11164-6-3|11164-6-22|11261-6-6|11261-6-21|11992-6-11|11992-6-23|12421-6-18|12421-6-22|12547-6-9|12678-6-13|12678-6-27|13044-5-17|13079-6-22|13939-4-3|14564-5-14|14564-6-14|14564-6-28|14886-6-20|15700-6-3|15700-6-12|16234-5-15|16423-6-2|16423-6-12|16423-6-26|16423-7-4|16423-7-17|16423-7-23|16493-4-4|16527-6-2|16527-6-26|17088-6-7|19012-5-13|19596-5-9|19983-6-24|20605-4-9|20605-5-12|22716-6-11|23964-6-10|23964-6-25|25037-5-1|25676-6-7|25676-6-20|27049-6-31|27332-6-5|27332-6-24|27656-6-10|28127-5-11|28127-6-32|28127-6-51|28161-6-11|28868-6-12|28868-6-25|28868-6-29|31992-5-3|34435-5-10|34455-6-22|34455-6-29|34455-6-41|5888-6-11|10372-6-11|10372-6-33|40548-6-45|41745-6-18|43572-6-17|48277-5-7|81033-6-19|82358-6-6|84878-5-9|84878-5-13|89461-6-13|89864-5-3|116294-5-1|116294-5-4|116294-5-19|132021-5-9|132021-6-11|132021-6-19|155830-6-36|301544-5-11|308924-6-5|308924-6-24|308924-6-34|322065-5-2|307140-6-31|325178-5-2|325178-6-14|347856-4-1|347856-4-5|347925-4-3|347925-5-5|347925-5-13|347925-5-21|349663-6-3|349663-6-31|350148-6-22|350866-5-11|371810-6-15|373943-4-3|373943-4-7|373943-5-6|373943-5-15|428793-5-3|428793-6-7;1;1;TRUE;3044
Age.Months;V;Active.Developers;10782;6;39;4;NaN;35;29;10782|11082|11992|12547|13044|13079|15309|15314|16025|16423|19596|19983|25037|27332|27656|29402|30763|46139|48544|292974|308442|308924|309336|315771|325178|347925|348235|149338|428793;2,828427-3,535534-4,242641-4,242641;10782-6-45|11082-6-41|11992-5-4|12547-6-8|13044-5-6|13079-6-4|13079-6-11|15309-5-26|15314-6-26|16025-6-8|16025-6-14|16423-6-17|16423-7-3|19596-5-8|19596-5-16|19983-5-12|25037-5-5|25037-5-16|27332-6-12|27332-6-23|27656-6-9|29402-6-18|30763-6-14|46139-6-25|48544-5-8|292974-6-18|308442-5-6|308924-6-23|309336-5-7|315771-5-19|325178-6-5|347925-5-12|348235-6-31|149338-6-7|428793-6-34;1;1;TRUE;3045
Age.Months;V;Active.Developers;10782;6;55;4;4,440892e-16;54;36;10782|11187|11615|12678|13044|13079|13939|15403|19596|19893|19983|26779|27332|27656|29402|30763|31794|34435|34455|48277|48544|50140|71024|84878|89864|132021|264758|292974|309336|325178|342504|349024|350148|358104|371810|381685;2,121320-2,828427-2,828427-2,121320;10782-6-60|11187-5-4|11187-6-3|11615-4-7|11615-5-10|12678-5-6|12678-6-4|13044-6-21|13079-6-12|13079-6-17|13939-5-9|15403-5-1|15403-5-14|19596-5-17|19893-4-6|19893-5-1|19983-5-13|19983-6-18|19983-6-28|26779-5-2|27332-5-3|27332-6-29|27656-6-1|27656-6-4|29402-6-25|30763-6-15|31794-6-34|34435-4-5|34455-6-10|48277-4-4|48544-5-9|50140-4-11|71024-5-5|84878-4-12|89864-5-6|89864-5-13|89864-5-17|132021-6-4|264758-5-1|292974-4-2|292974-5-14|292974-6-15|292974-6-19|309336-4-7|325178-6-6|342504-4-7|342504-5-1|342504-5-16|349024-5-14|350148-6-39|358104-5-3|358104-5-9|371810-5-11|381685-5-3;1;1;TRUE;3046
Age.Months;V;Active.Developers;10782;6;49;4;6,661338e-16;46;39;10782|10822|11992|12421|12678|13044|13939|14564|14984|15403|15549|16234|16423|19012|25037|25676|27332|27656|28127|28868|30763|34435|36952|40548|345897|84878|116294|132021|139581|301544|315771|318015|325178|327153|339052|347925|349024|381685|408169;2,828427-2,121320-2,121320-2,828427;10822-5-15|11992-6-7|12421-5-1|12678-6-7|13044-4-7|13939-5-7|14564-6-7|14984-4-3|15403-5-24|15549-5-17|15549-6-40|16234-6-33|16423-7-15|16423-7-43|19012-5-2|25037-5-14|25676-6-12|27332-5-1|27332-6-16|27656-6-6|28127-5-20|28868-6-4|30763-6-44|34435-4-7|34435-5-2|36952-6-12|40548-6-51|345897-5-2|84878-5-26|116294-5-24|132021-6-14|132021-6-27|139581-5-8|301544-4-10|315771-5-24|318015-5-3|325178-6-12|325178-6-36|327153-5-18|339052-4-8|347925-4-1|347925-5-3|347925-5-16|349024-5-12|381685-5-15|408169-4-1;1;1;TRUE;3047
Age.Months;V;Active.Developers;10782;6;46;4;NaN;111;64;10782|10822|11082|11164|11261|11992|12421|12547|12678|13044|13079|13939|14564|14886|15700|16234|16423|16493|16527|17088|19012|19596|19983|20605|22716|23964|25037|25676|27049|27332|27656|28127|28161|28868|31992|34435|34455|5888|10372|40548|41745|43572|48277|81033|82358|84878|89461|89864|116294|132021|155830|301544|308924|322065|307140|325178|347856|347925|349663|350148|350866|371810|373943|428793;2,121320-2,828427-2,828427-2,828427;10822-6-16|10822-6-27|10822-6-34|11082-5-11|11082-6-18|11082-6-22|11082-6-42|11164-5-11|11164-6-3|11164-6-22|11261-6-6|11261-6-21|11992-6-11|11992-6-23|12421-6-18|12421-6-22|12547-6-9|12678-6-13|12678-6-27|13044-5-17|13079-6-22|13939-4-3|14564-5-14|14564-6-14|14564-6-28|14886-6-20|15700-6-3|15700-6-12|16234-5-15|16423-6-2|16423-6-12|16423-6-26|16423-7-4|16423-7-17|16423-7-23|16493-4-4|16527-6-2|16527-6-26|17088-6-7|19012-5-13|19596-5-9|19983-6-24|20605-4-9|20605-5-12|22716-6-11|23964-6-10|23964-6-25|25037-5-1|25676-6-7|25676-6-20|27049-6-31|27332-6-5|27332-6-24|27656-6-10|28127-5-11|28127-6-32|28127-6-51|28161-6-11|28868-6-12|28868-6-25|28868-6-29|31992-5-3|34435-5-10|34455-6-22|34455-6-29|34455-6-41|5888-6-11|10372-6-11|10372-6-33|40548-6-45|41745-6-18|43572-6-17|48277-5-7|81033-6-19|82358-6-6|84878-5-9|84878-5-13|89461-6-13|89864-5-3|116294-5-1|116294-5-4|116294-5-19|132021-5-9|132021-6-11|132021-6-19|155830-6-36|301544-5-11|308924-6-5|308924-6-24|308924-6-34|322065-5-2|307140-6-31|325178-5-2|325178-6-14|347856-4-1|347856-4-5|347925-4-3|347925-5-5|347925-5-13|347925-5-21|349663-6-3|349663-6-31|350148-6-22|350866-5-11|371810-6-15|373943-4-3|373943-4-7|373943-5-6|373943-5-15|428793-5-3|428793-6-7;1;1;TRUE;3048
Age.Months;V;Active.Developers;10782;6;11;4;1,554312e-15;57;44;10782|11082|11261|11615|12421|13079|14564|14984|15403|15549|15707|16025|16423|18515|19012|20605|25972|26779|27332|28127|29531|30763|34435|34455|5888|46139|48544|50140|81033|84878|132021|139581|155830|264758|309336|322065|307140|325178|342423|342504|350740|371810|373943|381685;2,121320-1,414214-2,121320-1,414214;11082-4-4|11082-6-14|11261-5-12|11615-6-23|12421-5-4|12421-6-7|12421-6-13|13079-6-27|14564-4-6|14984-3-1|15403-5-3|15403-5-7|15549-6-6|15707-6-41|16025-5-14|16423-7-13|16423-7-50|18515-4-6|18515-5-21|19012-4-1|20605-5-22|25972-6-33|26779-5-15|26779-5-18|27332-6-2|27332-6-32|28127-6-40|29531-5-6|30763-6-10|34435-5-15|34455-6-36|5888-5-11|46139-6-13|48544-4-11|50140-5-24|81033-6-9|81033-6-11|84878-4-5|132021-6-1|132021-6-6|139581-6-33|155830-6-7|264758-5-9|264758-5-13|309336-5-15|322065-5-11|307140-4-6|325178-4-7|325178-6-8|325178-6-10|325178-6-41|342423-5-18|342504-5-3|350740-5-3|371810-5-1|373943-3-1|381685-5-7;1;1;TRUE;3049
Age.Months;V;Active.Developers;10782;6;11;5;3,330669e-16;8;9;10782|11082|12421|16423|18515|155830|264758|325178|350740;2,121320-1,414214-2,121320-1,414214-1,414214;11082-4-4|12421-6-7|16423-7-13|18515-5-21|155830-6-7|264758-5-9|325178-6-10|350740-5-3;1;1;TRUE;3050
Age.Months;V;Active.Developers;10782;6;46;5;2,220446e-16;20;19;10782|11082|11261|12421|14564|16423|16493|23964|25037|28868|34455|5888|116294|132021|347856|347925|349663|350866|373943;2,121320-2,828427-2,828427-2,828427-2,121320;11082-5-11|11082-6-18|11082-6-42|11261-6-6|12421-6-22|14564-5-14|16423-6-26|16493-4-4|23964-6-10|25037-5-1|28868-6-25|34455-6-22|5888-6-11|116294-5-19|132021-6-11|347856-4-1|347925-5-13|349663-6-3|350866-5-11|373943-4-3;0;1;FALSE;3051
Age.Months;V;Active.Developers;10782;6;45;4;NaN;34;29;10782|11082|11992|12547|13044|13079|15309|15314|16025|16423|19596|19983|25037|27332|27656|29402|30763|46139|48544|292974|308442|308924|309336|315771|325178|347925|348235|149338|428793;1,414214-2,121320-2,828427-2,828427;11082-6-41|11992-5-4|12547-6-8|13044-5-6|13079-6-4|13079-6-11|15309-5-26|15314-6-26|16025-6-8|16025-6-14|16423-6-17|16423-7-3|19596-5-8|19596-5-16|19983-5-12|25037-5-5|25037-5-16|27332-6-12|27332-6-23|27656-6-9|29402-6-18|30763-6-14|46139-6-25|48544-5-8|292974-6-18|308442-5-6|308924-6-23|309336-5-7|315771-5-19|325178-6-5|347925-5-12|348235-6-31|149338-6-7|428793-6-34;1;1;TRUE;3052
Age.Months;V;Active.Developers;10782;6;45;5;NaN;8;9;10782|11082|12547|16423|19596|27332|27656|308924|347925;1,414214-2,121320-2,828427-2,828427-2,828427;11082-6-41|12547-6-8|16423-7-3|19596-5-8|27332-6-23|27656-6-9|308924-6-23|347925-5-12;1;1;TRUE;3053
Age.Months;V;Active.Developers;10782;6;51;4;1,065814e-14;20;19;10782|11082|11992|12053|12421|12678|13044|16423|27332|28127|28868|34455|50140|89461|132021|292974|347925|350740|117623;2,121320-2,828427-1,414214-2,121320;11082-6-39|11992-6-38|12053-6-11|12421-6-26|12678-6-20|13044-6-36|16423-7-60|27332-6-37|28127-6-44|28868-6-17|34455-6-18|50140-5-14|89461-6-30|89461-6-32|132021-6-35|292974-6-13|347925-4-9|347925-5-10|350740-5-16|117623-4-5;1;1;TRUE;3054
Age.Months;V;Active.Developers;10782;6;8;5;1,065814e-14;6;6;10782|11164|13079|15549|132021|264758;2,121320-2,828427-2,121320-2,121320-1,414214;11164-6-8|11164-6-14|13079-6-31|15549-6-10|132021-6-37|264758-5-10;0;1;FALSE;3055
Age.Months;V;Active.Developers;10782;6;9;4;1,276756e-14;35;29;10782|11164|11187|11615|12678|13044|13079|15549|16055|16493|20605|23964|26779|28868|30763|35799|40548|46139|48277|71024|89461|89864|116294|132021|264758|292974|339127|358104|149338;2,828427-2,121320-2,121320-1,414214;11164-6-9|11164-6-15|11164-6-17|11164-6-19|11187-6-10|11615-6-18|12678-5-12|13044-6-7|13044-6-31|13079-6-32|15549-6-11|16055-4-3|16493-5-12|20605-5-7|23964-6-7|26779-4-8|26779-5-11|28868-6-22|30763-4-4|35799-6-11|40548-6-49|46139-6-21|48277-5-15|71024-5-10|89461-5-13|89864-5-19|116294-5-22|132021-6-25|132021-6-38|264758-5-11|292974-6-21|339127-4-4|339127-5-7|358104-5-6|149338-6-19;0;1;FALSE;3056
Age.Months;V;Active.Developers;10782;6;9;5;1,065814e-14;9;10;10782|11164|11615|13044|15549|16055|23964|46139|264758|358104;2,828427-2,121320-2,121320-1,414214-2,121320;11164-6-19|11615-6-18|13044-6-31|15549-6-11|16055-4-3|23964-6-7|46139-6-21|264758-5-11|358104-5-6;0;1;FALSE;3057
Age.Months;V;Active.Developers;10782;6;60;4;4,440892e-16;53;36;10782|11187|11615|12678|13044|13079|13939|15403|19596|19893|19983|26779|27332|27656|29402|30763|31794|34435|34455|48277|48544|50140|71024|84878|89864|132021|264758|292974|309336|325178|342504|349024|350148|358104|371810|381685;2,121320-2,828427-2,828427-2,121320;11187-5-4|11187-6-3|11615-4-7|11615-5-10|12678-5-6|12678-6-4|13044-6-21|13079-6-12|13079-6-17|13939-5-9|15403-5-1|15403-5-14|19596-5-17|19893-4-6|19893-5-1|19983-5-13|19983-6-18|19983-6-28|26779-5-2|27332-5-3|27332-6-29|27656-6-1|27656-6-4|29402-6-25|30763-6-15|31794-6-34|34435-4-5|34455-6-10|48277-4-4|48544-5-9|50140-4-11|71024-5-5|84878-4-12|89864-5-6|89864-5-13|89864-5-17|132021-6-4|264758-5-1|292974-4-2|292974-5-14|292974-6-15|292974-6-19|309336-4-7|325178-6-6|342504-4-7|342504-5-1|342504-5-16|349024-5-14|350148-6-39|358104-5-3|358104-5-9|371810-5-11|381685-5-3;1;1;TRUE;3058
Age.Months;V;Active.Developers;10782;6;55;5;4,440892e-16;19;19;10782|11187|13044|13079|19596|19893|19983|27656|34435|71024|89864|264758|292974|309336|342504|349024|358104|371810|381685;2,121320-2,828427-2,828427-2,121320-2,121320;11187-6-3|13044-6-21|13079-6-17|19596-5-17|19893-4-6|19983-6-28|27656-6-4|34435-4-5|71024-5-5|89864-5-6|89864-5-17|264758-5-1|292974-6-19|309336-4-7|342504-5-16|349024-5-14|358104-5-9|371810-5-11|381685-5-3;0;1;FALSE;3059
Age.Months;V;Active.Developers;10782;6;55;6;2,220446e-16;6;7;10782|11187|13079|19893|19983|264758|342504;2,121320-2,828427-2,828427-2,121320-2,121320-2,121320;11187-6-3|13079-6-17|19893-4-6|19983-6-28|264758-5-1|342504-5-16;0;1;FALSE;3060
Age.Months;V;Active.Developers;10782;6;46;6;2,220446e-16;5;6;10782|11261|116294|132021|347925|350866;2,121320-2,828427-2,828427-2,828427-2,121320-2,121320;11261-6-6|116294-5-19|132021-6-11|347925-5-13|350866-5-11;0;1;FALSE;3061
Age.Months;V;Active.Developers;10782;6;25;7;0;9;10;10782|11615|14564|15700|19983|28127|28161|139581|342504|428793;2,121320-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214;11615-6-1|14564-6-20|15700-6-16|19983-6-8|28127-6-24|28161-6-16|139581-6-26|342504-5-6|428793-6-24;1;1;TRUE;3062
Age.Months;V;Active.Developers;10782;6;25;8;0;8;9;10782|11615|14564|15700|19983|28127|28161|342504|428793;2,121320-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214;11615-6-1|14564-6-20|15700-6-16|19983-6-8|28127-6-24|28161-6-16|342504-5-6|428793-6-24;1;1;TRUE;3063
Age.Months;V;Active.Developers;10782;6;25;9;0;5;6;10782|11615|19983|28127|342504|428793;2,121320-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214;11615-6-1|19983-6-8|28127-6-24|342504-5-6|428793-6-24;0;1;FALSE;3064
Age.Months;V;Active.Developers;10782;6;25;10;0;4;5;10782|11615|19983|342504|428793;2,121320-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214;11615-6-1|19983-6-8|342504-5-6|428793-6-24;0;1;FALSE;3065
Age.Months;V;Active.Developers;10782;6;39;5;7,993606e-15;5;6;10782|11992|13044|15309|25037|46139;2,828427-3,535534-4,242641-4,242641-2,828427;11992-5-4|13044-5-6|15309-5-26|25037-5-16|46139-6-25;0;1;FALSE;3066
Age.Months;V;Active.Developers;10782;6;40;4;3,907985e-14;22;21;10782|11992|12547|13044|15309|16025|25037|27332|29402|34455|40548|46139|116294|292974|309336|315771|327153|339127|371810|7903|408169;3,535534-4,242641-4,242641-2,828427;11992-5-5|11992-6-19|12547-5-12|13044-5-7|15309-5-15|15309-5-27|16025-6-1|25037-5-17|27332-5-14|29402-6-32|34455-6-34|40548-5-22|46139-6-26|116294-5-8|292974-5-9|309336-5-10|315771-5-22|327153-5-9|339127-5-19|371810-5-4|7903-6-10|408169-4-3;1;1;TRUE;3067
Age.Months;V;Active.Developers;10782;6;34;4;NaN;14;13;10782|11992|18515|19012|34455|46139|46370|48277|82358|89864|292974|342423|350148;1,4142136-0,7071068-2,1213203-2,8284271;11992-6-48|18515-5-4|19012-4-3|34455-5-19|46139-6-15|46139-6-31|46370-4-7|48277-4-2|82358-6-9|82358-6-17|89864-5-15|292974-5-16|342423-3-1|350148-5-23;0;1;FALSE;3068
Age.Months;V;Active.Developers;10782;6;35;4;NaN;18;19;10782|11992|12678|16423|19983|29531|34435|5888|10372|48277|89461|89864|132021|139581|155830|322065|349663|350148|381685;0,7071068-2,1213203-2,8284271-2,8284271;11992-6-18|12678-6-3|16423-5-5|19983-4-5|29531-4-1|34435-4-4|5888-6-10|10372-6-32|48277-4-3|89461-6-40|89864-5-16|132021-5-8|139581-6-15|155830-5-2|322065-4-4|349663-6-2|350148-6-38|381685-4-6;1;1;TRUE;3069
Age.Months;V;Active.Developers;10782;6;51;5;1,065814e-14;5;6;10782|11992|12053|13044|28868|292974;2,121320-2,828427-1,414214-2,121320-2,121320;11992-6-38|12053-6-11|13044-6-36|28868-6-17|292974-6-13;1;1;TRUE;3070
Age.Months;V;Active.Developers;10782;6;7;4;NaN;31;29;10782|12421|13044|13079|15309|15549|16234|16493|18515|20605|25676|27656|29531|31794|34455|36952|43572|116294|132021|139581|308924|307140|348235|349663|350148|371810|377597|408980|428793;1,414214-2,121320-2,828427-2,121320;12421-5-15|13044-6-26|13079-6-35|15309-5-22|15549-6-9|16234-6-25|16493-6-23|18515-5-6|20605-4-6|25676-5-5|27656-6-41|29531-6-43|31794-6-18|34455-5-4|34455-6-26|36952-6-10|43572-6-36|116294-4-2|132021-5-16|132021-6-16|139581-6-1|139581-6-37|308924-6-28|307140-5-15|348235-6-4|349663-6-28|350148-6-14|371810-5-8|377597-4-10|408980-5-7|428793-5-10;1;1;TRUE;3071
Age.Months;V;Active.Developers;10782;6;36;5;NaN;12;13;10782|12547|13939|16423|20605|23964|43572|89461|89864|116294|301544|325178|347925;2,121320-2,828427-2,828427-2,828427-3,535534;12547-6-9|13939-4-3|16423-7-17|20605-5-12|23964-6-25|43572-6-17|89461-6-13|89864-5-3|116294-5-1|301544-5-11|325178-6-14|347925-4-3;1;1;TRUE;3072
Age.Months;V;Active.Developers;10782;6;52;5;NaN;9;10;10782|12547|14886|15549|28868|34455|71024|89864|308924|327153;2,828427-1,414214-2,121320-2,121320-2,828427;12547-6-5|14886-6-26|15549-6-26|28868-6-18|34455-6-38|71024-4-1|89864-5-10|308924-6-13|327153-5-11;1;1;TRUE;3073
Age.Months;V;Active.Developers;10782;6;53;4;NaN;46;37;10782|12547|13044|14886|15314|15549|15700|15707|16329|16527|19596|19893|23964|28868|29531|30763|34455|35799|48277|50140|71024|81033|89864|116294|132021|308924|309336|315771|322065|325178|327153|339127|350148|371810|408980|149338|428793;1,414214-2,121320-2,121320-2,828427;12547-6-6|13044-6-14|13044-6-34|14886-6-27|15314-6-27|15549-6-27|15700-5-2|15707-6-28|16329-6-24|16527-6-9|19596-4-4|19893-5-12|23964-6-21|28868-6-19|29531-6-5|29531-6-18|29531-6-26|29531-6-36|30763-6-41|34455-5-2|34455-6-39|35799-6-2|35799-6-28|48277-5-5|50140-5-10|71024-4-2|71024-5-15|81033-5-8|89864-5-1|89864-5-11|116294-5-17|132021-6-9|308924-6-14|309336-5-8|315771-5-20|322065-5-8|325178-4-1|327153-5-12|339127-5-15|350148-5-1|371810-6-8|408980-5-21|408980-6-37|149338-5-13|428793-5-1|428793-6-21;1;1;TRUE;3074
Age.Months;V;Active.Developers;10782;6;57;6;6,661338e-16;7;8;10782|12678|15309|16329|19596|20605|71024|371810;2,828427-2,121320-2,121320-2,121320-2,828427-2,828427;12678-6-10|15309-5-12|16329-5-9|19596-4-1|20605-5-9|71024-5-2|371810-6-5;0;1;FALSE;3075
Age.Months;V;Active.Developers;10782;6;43;4;2,88658e-15;11;11;10782|13939|15309|21585|34455|345897|132068|139581|308924|325178|349663;2,828427-1,414214-1,414214-2,121320;13939-4-1|15309-5-17|15309-5-20|21585-4-5|34455-6-16|345897-5-14|132068-5-12|139581-6-23|308924-5-15|325178-6-25|349663-5-14;1;1;TRUE;3076
Age.Months;V;Active.Developers;10782;6;7;5;NaN;5;6;10782|15549|16493|27656|36952|428793;1,414214-2,121320-2,828427-2,121320-2,121320;15549-6-9|16493-6-23|27656-6-41|36952-6-10|428793-5-10;0;1;FALSE;3077
Age.Months;V;Active.Developers;10782;6;12;7;0;7;8;10782|15549|19983|28161|40548|132068|139581|428793;1,414214-2,121320-1,414214-1,414214-1,414214-1,414214-1,414214;15549-6-33|19983-6-7|28161-6-15|40548-6-31|132068-5-3|139581-6-25|428793-6-23;0;1;FALSE;3078
Age.Months;V;Active.Developers;10782;6;53;5;NaN;12;12;10782|16527|34455|48277|71024|89864|116294|132021|309336|315771|325178|428793;1,414214-2,121320-2,121320-2,828427-2,828427;16527-6-9|34455-6-39|48277-5-5|71024-4-2|89864-5-1|89864-5-11|116294-5-17|132021-6-9|309336-5-8|315771-5-20|325178-4-1|428793-5-1;1;1;TRUE;3079
Age.Months;V;Active.Developers;10782;6;12;8;0;4;5;10782|19983|28161|139581|428793;1,414214-2,121320-1,414214-1,414214-1,414214-1,414214-1,414214-1,414214;19983-6-7|28161-6-15|139581-6-25|428793-6-23;0;1;FALSE;3080
Age.Months;V;Active.Developers;10782;6;35;5;1,887379e-15;4;5;10782|5888|10372|132021|349663;0,7071068-2,1213203-2,8284271-2,8284271-2,8284271;5888-6-10|10372-6-32|132021-5-8|349663-6-2;0;1;FALSE;3081
Age.Months;V;Active.Developers;10822;4;6;4;1,887379e-14;20;18;10822|11082|11261|12421|15309|19983|20605|23964|25972|26779|27332|28127|40548|139581|264758|292974|350740|408980;1,4142136-1,0606602-0,7071068-1,0606602;11082-6-16|11261-5-11|12421-6-2|15309-5-3|15309-5-24|19983-6-22|20605-5-21|23964-5-11|25972-6-25|26779-5-14|26779-5-17|27332-6-31|28127-5-23|40548-6-54|139581-6-35|264758-5-8|292974-6-1|292974-6-37|350740-4-1|408980-5-5;0;1;FALSE;3082
Age.Months;V;Active.Developers;10822;4;2;4;NaN;5;6;10822|11164|15549|19012|22716|40548;0,0000000-0,3535534-1,4142136-0,7071068;11164-5-2|15549-5-10|19012-3-1|22716-6-22|40548-6-37;0;1;FALSE;3083
Age.Months;V;Active.Developers;10822;4;3;4;5,662137e-15;5;6;10822|12547|15309|19012|10372|408980;0,3535534-1,4142136-0,7071068-1,4142136;12547-5-10|15309-4-11|19012-3-2|10372-5-13|408980-4-2;1;1;TRUE;3084
Age.Months;V;Active.Developers;10822;4;5;4;4,662937e-15;18;19;10822|13044|15309|15707|16055|16493|19983|23964|584|27049|35799|48544|82358|292974|325178|348235|349663|360279|408980;0,7071068-1,4142136-1,0606602-0,7071068;13044-6-3|15309-5-10|15707-6-22|16055-4-8|16493-6-11|19983-6-21|23964-5-10|584-6-35|27049-5-8|35799-6-9|48544-5-14|82358-6-13|292974-6-24|325178-6-34|348235-5-9|349663-5-12|360279-5-3|408980-5-4;1;1;TRUE;3085
Age.Months;V;Active.Developers;10822;4;4;4;NaN;14;13;10822|15309|15549|15707|16493|20605|34455|46139|155830|292974|339127|347856|381685;1,4142136-0,7071068-1,4142136-1,0606602;15309-4-12|15549-6-4|15549-6-19|15707-6-21|16493-5-10|16493-6-10|20605-5-5|34455-6-48|46139-6-7|155830-3-3|292974-6-32|339127-5-5|347856-3-1|381685-5-13;1;1;TRUE;3086
Age.Months;V;Active.Developers;10822;5;14;4;1,110223e-16;61;44;10822|11082|11164|11261|12421|12678|13079|14984|15309|15549|16423|16493|18515|19012|19983|20605|23964|25972|27332|27656|28127|28161|29531|30763|34455|36952|37487|40548|41745|46139|46370|89864|132021|132068|139581|155830|264758|308924|325178|327153|342423|350740|371810|428793;0,5-1,0-0,5-0,5;11082-4-5|11164-6-8|11164-6-14|11261-4-5|11261-6-27|12421-6-8|12678-6-9|13079-6-31|14984-4-2|15309-5-6|15549-6-10|15549-6-33|16423-7-14|16423-7-42|16493-6-24|18515-5-22|19012-5-1|19012-5-4|19983-4-1|19983-5-3|19983-6-7|20605-5-15|23964-6-2|25972-6-15|27332-6-15|27656-6-42|28127-6-46|28161-5-7|28161-6-15|29531-6-38|30763-4-9|30763-6-43|34455-6-15|36952-6-11|36952-6-28|37487-6-1|40548-6-31|41745-6-11|46139-6-35|46370-5-7|89864-5-24|132021-6-29|132021-6-37|132068-4-1|132068-5-3|132068-5-11|139581-5-12|139581-6-25|155830-6-8|264758-5-10|308924-5-14|308924-5-17|308924-6-1|325178-6-11|327153-4-4|342423-5-22|350740-5-4|371810-6-4|371810-6-19|428793-5-11|428793-6-23;1;1;TRUE;3087
